# telescope   = tel13
# season      = 2014-2015
# filter      = RG715
# aperture    = 6.000               pix
# deblend     = 1
# gliese      = 1132
# lhs         = 281
# nltt        = 23819
# twomass     = 10145184-4709244
# ra          = 10:14:51.770        hr
# dec         = -47:09:24.10        deg
# pmra        = -1.04648201531881   arcsec/yr
# pmdec       = 0.416445772717513   arcsec/yr
# aflag       = R 
# plx         = 0.08307             arcsec
# e_plx       = 0.00169             arcsec
# r_plx       = 2005AJ....129.1954J
# distmod     = 0.402778947673816   mag
# s_distmod   = T
# bjmag       = 13.95               mag
# rfmag       = 11.93               mag
# inmag       = 9.57                mag
# jmag        = 9.245               mag
# e_jmag      = 0.026               mag
# q_jmag      = A
# hmag        = 8.666               mag
# e_hmag      = 0.031               mag
# q_hmag      = A
# kmag        = 8.322               mag
# e_kmag      = 0.027               mag
# q_kmag      = A
# vest        = 13.49               mag
# s_vest      = R
# vmjest      = 4.245               mag
# spectype    = M3.5
# r_spectype  = 1996AJ....112.2799H
# mass        = 0.180204199469014   Msol
# radius      = 0.201979294465034   Rsol
# null_dc[1]  = 0.000114            mag
# null_dc[2]  = 0.000573            mag
# null_cm     = 0.844670            mag/mag
# null_fwhm_k = -0.001020           mag/pix
# null_fwhm_0 = 2.516000            pix
# null_chidof = 3.918
# null_nfit   = 9264
# null_nparm  = 4
#
#BJD           Mag         e_Mag       tExp    DMag    FWHM   Ellip Airmass X         Y         Angle   Sky      Peak  S  V  R F CM        Corr_Mag   
#------------- ----------- ----------- ------- ------- ------ ----- ------- --------- --------- ------- -------- ----- -- -- - - --------- -----------
2456729.511278   -0.000074    0.002324  18.023 -0.0534  2.083 0.048 1.36136  1023.718  1023.995    0.03    96.12 29251  1  1 0 0  0.001905   -0.002240
2456729.529068   -0.001283    0.002210  18.023 -0.0491  2.110 0.045 1.27623  1022.988  1023.826    0.04    90.03 28099  1  1 0 0  0.001138   -0.002772
2456729.529592    0.000361    0.002200  18.023 -0.0481  2.145 0.045 1.27401  1023.425  1022.747    0.04    91.72 21938  1  1 0 0  0.001145   -0.001099
2456729.550018   -0.007440    0.002089  18.023 -0.0477  2.136 0.052 1.19821  1023.281  1023.294    0.04    87.01 23116  1  1 0 0  0.001405   -0.009129
2456729.550538   -0.006552    0.002096  18.023 -0.0526  2.167 0.046 1.19654  1023.737  1023.060    0.04    85.35 26872  1  1 0 0  0.001410   -0.008213
2456729.552784    0.005187    0.002097  18.023 -0.0503  2.257 0.059 1.18944  1022.903  1021.924    0.04    86.82 24399  1  1 1 0  0.001431    0.003599
2456729.553300   -0.003278    0.002087  18.023 -0.0534  2.294 0.058 1.18784  1023.496  1023.115    0.04    86.58 20613  1  1 1 0  0.001436   -0.004832
2456729.567057   -0.004577    0.002028  18.023 -0.0470  2.118 0.043 1.14920  1022.985  1024.309    0.05    81.71 27454  1  1 0 0  0.001571   -0.006424
2456729.567576   -0.003396    0.002041  18.023 -0.0480  2.164 0.040 1.14789  1023.867  1022.970    0.05    82.80 26692  1  1 0 0  0.001577   -0.005202
2456729.568091   -0.003757    0.002026  18.023 -0.0508  2.227 0.039 1.14660  1024.383  1023.149    0.05    84.27 20767  1  1 1 0  0.001582   -0.005503
2456729.568612   -0.000759    0.002022  18.023 -0.0500  2.098 0.048 1.14530  1024.283  1023.242    0.05    83.74 23695  1  1 1 0  0.001588   -0.002642
2456729.588031   -0.008803    0.001970  18.023 -0.0428  2.131 0.048 1.10370  1023.555  1023.947    0.05    78.07 27056  1  1 0 0  0.001589   -0.010653
2456729.588549   -0.002757    0.001969  18.023 -0.0447  2.148 0.040 1.10276  1023.758  1024.144    0.05    78.09 27396  1  1 0 0  0.001566   -0.004569
2456729.603611    0.002706    0.001963  18.023 -0.0371  2.110 0.045 1.07911  1023.087  1024.309    0.06    72.54 26701  1  1 0 0  0.000888    0.001427
2456729.604134   -0.002758    0.001957  18.023 -0.0439  2.057 0.049 1.07841  1023.755  1024.567    0.06    72.72 25385  1  1 0 0  0.000864   -0.004071
2456729.620352   -0.001954    0.001913  18.023 -0.0398  2.423 0.071 1.06057  1023.242  1024.579    0.05    80.51 18393  1  1 0 0  0.000933   -0.002951
2456729.620869   -0.004766    0.001923  18.023 -0.0424  2.251 0.054 1.06012  1023.549  1024.045    0.05    81.39 23886  1  1 0 0  0.000935   -0.005940
2456729.634165   -0.000304    0.001926  18.023 -0.0435  2.359 0.057 1.05100  1024.002  1023.365    0.06    85.41 21840  1  1 0 0  0.000463   -0.000970
2456729.634686    0.000958    0.001926  18.023 -0.0419  2.744 0.073 1.05073  1023.447  1023.057    0.06    85.31 16799  1  1 0 0  0.000438    0.000707
2456729.649343   -0.007046    0.001924  18.023 -0.0534  3.192 0.056 1.04620  1022.984  1023.026    0.06    83.41 11671  1  1 0 0 -0.000038   -0.006439
2456729.649881   -0.002232    0.001921  18.023 -0.0351  3.692 0.119 1.04614  1023.146  1024.657    0.06    83.35  8934  1  1 0 0 -0.000038   -0.001114
2456729.669295   -0.005533    0.001927  18.023 -0.0490  3.033 0.158 1.04883  1023.061  1023.353  179.95    78.42 12472  2  1 0 0  0.000112   -0.005674
2456729.669815   -0.002282    0.001907  18.023 -0.0358  2.952 0.151 1.04904  1022.704  1024.857  179.95    78.88 13068  2  1 0 0  0.000130   -0.002520
2456729.686200   -0.004072    0.001926  18.023 -0.0289  4.144 0.167 1.05910  1021.337  1023.132  179.94    81.57  7273  2  1 0 0  0.000616   -0.003504
2456729.686717    0.000539    0.001951  18.023 -0.0428  4.170 0.156 1.05953  1022.647  1024.896  179.94    81.41  6158  2  1 0 0  0.000615    0.001134
2456729.703169   -0.001502    0.001952  18.023 -0.0402  2.694 0.100 1.07714  1021.732  1021.904  179.95    84.19 18211  2  1 0 0  0.000582   -0.002385
2456729.703685   -0.000475    0.001948  18.023 -0.0432  2.909 0.101 1.07781  1022.587  1024.932  179.95    84.85 13247  2  1 0 0  0.000581   -0.001138
2456729.721390   -0.002918    0.001992  18.023 -0.0453  2.530 0.058 1.10580  1021.843  1022.371  179.95    86.55 19200  2  1 0 0  0.000769   -0.004126
2456729.721917   -0.005081    0.001992  18.023 -0.0431  2.445 0.137 1.10678  1023.047  1025.378  179.95    85.90 20181  2  1 0 0  0.000775   -0.006381
2456729.740676   -0.003429    0.002034  18.023 -0.0451  3.158 0.140 1.14783  1024.833  1024.146  179.96    81.34 13175  2  1 0 0  0.000890   -0.004100
2456729.741203   -0.009513    0.002028  18.023 -0.0474  3.325 0.207 1.14917  1024.234  1024.229  179.95    81.41 10950  2  1 0 0  0.000893   -0.010015
2456729.765475    0.000045    0.002117  18.023 -0.0294  3.461 0.237 1.22270  1022.301  1024.185  179.97    90.97 10970  2  1 0 0  0.001748   -0.001040
2456729.765994    0.002323    0.002128  18.023 -0.0355  2.888 0.150 1.22455  1021.130  1023.441  179.97    92.06 14916  2  1 0 0  0.001780    0.000626
2456729.784592   -0.001996    0.002224  18.023 -0.0418  3.307 0.200 1.29998  1022.500  1023.335  179.98    95.91 11942  2  1 0 0  0.002914   -0.004223
2456729.785122   -0.002634    0.002229  18.023 -0.0334  3.192 0.164 1.30241  1024.023  1023.666  179.98    95.83 11576  2  1 0 0  0.002904   -0.004970
2456729.803491   -0.007837    0.002347  18.023 -0.0325  3.169 0.145 1.39761  1023.329  1025.382  179.98    96.22 12321  2  1 0 0  0.002573   -0.009918
2456729.804018   -0.002392    0.002357  18.023 -0.0325  3.328 0.207 1.40069  1022.896  1024.906  179.98    96.53 12397  2  1 0 0  0.002564   -0.004302
2456729.821210   -0.001609    0.002530  18.023 -0.0197  3.062 0.102 1.51355  1022.620  1023.988  179.98    87.10 12383  2  1 0 0  0.002602   -0.003823
2456729.821735   -0.003257    0.002542  18.023 -0.0300  2.922 0.151 1.51741  1021.552  1025.300  179.98    87.30 12952  2  1 0 0  0.002604   -0.005615
2456729.857862    0.001415    0.003159  18.023 -0.0115  3.369 0.123 1.86291  1024.038  1020.308  180.00    79.65 10683  2  1 0 0  0.002783   -0.000638
2456729.858374   -0.001129    0.003168  18.023 -0.0133  3.512 0.090 1.86920  1022.972  1023.363  179.99    79.70  9937  2  1 0 0  0.002805   -0.003055
2456731.499265   -0.005988    0.002469  18.023 -0.0647  2.737 0.054 1.39805  1023.617  1023.487    0.02   277.70 13606  1  1 0 0  0.002590   -0.008065
2456731.499788   -0.002476    0.002477  18.023 -0.0711  2.667 0.033 1.39502  1023.671  1022.980    0.02   259.51 15594  1  1 0 0  0.002590   -0.004624
2456731.515675   -0.001882    0.002300  18.023 -0.0694  3.124 0.039 1.31189  1023.428  1024.032    0.03   151.70 11080  1  1 0 0  0.003510   -0.004340
2456731.516198    0.001807    0.002297  18.023 -0.0677  2.925 0.040 1.30943  1024.118  1024.631    0.03   152.02 12586  1  1 0 0  0.003552   -0.000890
2456731.542520    0.000326    0.002157  18.023 -0.0658  2.827 0.028 1.20495  1023.758  1023.632    0.03   141.28 13501  1  1 0 0  0.003899   -0.002764
2456731.543044    0.000743    0.002152  18.023 -0.0686  2.997 0.028 1.20321  1023.726  1023.606    0.03   142.19 11332  1  1 0 0  0.003890   -0.002166
2456731.559355    0.000478    0.002095  18.023 -0.0589  2.967 0.025 1.15504  1022.762  1023.282    0.05   136.44 12975  1  1 0 0  0.004210   -0.002732
2456731.559891   -0.001191    0.002075  18.023 -0.0606  2.711 0.031 1.15364  1023.364  1024.564    0.04   136.64 13337  1  1 0 0  0.004222   -0.004673
2456731.583190    0.002132    0.002035  18.023 -0.0561  3.125 0.037 1.10261  1022.379  1022.452    0.05   140.42 10561  1  1 0 0  0.004547   -0.001202
2456731.583706   -0.001801    0.002047  18.023 -0.0631  3.228 0.027 1.10169  1022.554  1023.489    0.05   141.12 10266  1  1 0 0  0.004553   -0.005035
2456731.615270    0.000979    0.001990  18.023 -0.0699  3.242 0.028 1.06025  1023.041  1024.900    0.06   140.09 11288  1  1 0 0  0.004793   -0.002443
2456731.615790    0.000804    0.001986  18.023 -0.0579  3.267 0.032 1.05981  1023.309  1022.604    0.06   139.68 10154  1  1 0 0  0.004711   -0.002523
2456731.632312    0.001383    0.001980  18.023 -0.0608  2.800 0.031 1.04933  1023.340  1023.394    0.06   139.99 13585  1  1 0 0  0.004023   -0.001840
2456731.632833    0.000354    0.001981  18.023 -0.0669  2.700 0.032 1.04911  1023.872  1025.301    0.06   140.19 16092  1  1 0 0  0.004065   -0.003007
2456731.648968   -0.000029    0.001959  18.023 -0.0605  2.636 0.042 1.04591  1014.513  1022.536  179.95   136.44 14037  2  1 0 0  0.005153   -0.004832
2456731.649486   -0.002324    0.001991  18.023 -0.0631  2.673 0.035 1.04591  1019.087  1023.774  179.95   137.38 16498  2  1 0 0  0.005171   -0.007105
2456731.664380    0.002357    0.001974  18.023 -0.0597  2.537 0.039 1.04904  1022.612  1023.849  179.94   138.05 17195  2  1 0 0  0.005665   -0.002979
2456731.664893    0.001411    0.001964  18.023 -0.0566  2.758 0.045 1.04925  1022.725  1025.767  179.94   138.37 14758  2  1 0 0  0.005605   -0.003649
2456731.681722   -0.000927    0.001977  18.023 -0.0630  2.683 0.037 1.05991  1022.894  1023.936  179.94   136.84 17255  2  1 0 0  0.003644   -0.004408
2456731.682240   -0.000292    0.001972  18.023 -0.0593  2.796 0.034 1.06036  1022.630  1025.072  179.94   136.84 14972  2  1 0 0  0.003584   -0.003607
2456731.699000    0.001322    0.001983  18.023 -0.0570  2.509 0.048 1.07882  1022.874  1023.857  179.95   139.16 19077  2  1 0 0  0.004014   -0.002649
2456731.699517    0.000231    0.001999  18.023 -0.0613  2.502 0.061 1.07951  1022.608  1024.764  179.95   140.34 17451  2  1 0 0  0.004037   -0.003767
2456731.716130    0.005615    0.002036  18.023 -0.0628  2.589 0.043 1.10614  1022.430  1023.282  179.95   139.36 15094  2  1 0 0  0.004595    0.001236
2456731.716653   -0.000154    0.002037  18.023 -0.0610  2.501 0.044 1.10712  1022.864  1024.748  179.95   139.36 18558  2  1 0 0  0.004610   -0.004637
2456731.733312    0.002277    0.002075  18.023 -0.0666  2.510 0.055 1.14306  1022.621  1021.464  179.96   142.69 16818  2  1 0 0  0.005211   -0.002703
2456731.733838    0.001287    0.002075  18.023 -0.0662  2.457 0.057 1.14435  1022.846  1023.076  179.95   143.65 19680  2  1 0 0  0.005233   -0.003767
2456731.753870   -0.001275    0.002155  18.023 -0.0695  2.706 0.062 1.20165  1023.219  1023.785  179.96   145.90 14893  2  1 0 0  0.005742   -0.006505
2456731.754389    0.000931    0.002141  18.023 -0.0602  2.511 0.059 1.20335  1023.785  1022.700  179.96   146.90 18310  2  1 0 0  0.005746   -0.004501
2456731.773726    0.001899    0.002254  18.023 -0.0666  2.521 0.052 1.27607  1023.661  1024.657  179.96   146.97 17148  2  1 0 0  0.006588   -0.004234
2456731.774244    0.002187    0.002265  18.023 -0.0733  2.476 0.053 1.27829  1023.873  1024.824  179.97   147.72 18282  2  1 0 0  0.006630   -0.004027
2456731.794085   -0.004391    0.002405  18.023 -0.0838  3.320 0.032 1.37512  1022.408  1023.843  179.97   157.11  9346  2  1 0 0  0.006781   -0.009871
2456731.794602    0.002646    0.002402  18.023 -0.0672  3.107 0.048 1.37799  1022.458  1025.580  179.97   157.12 10291  2  1 0 0  0.006746   -0.003022
2456731.814720   -0.000109    0.002590  18.023 -0.0728  2.906 0.045 1.50592  1023.342  1023.251  179.97   169.52 12532  2  1 0 0  0.006555   -0.005821
2456731.815246    0.002171    0.002610  18.023 -0.0700  3.073 0.039 1.50973  1023.079  1024.587  179.97   168.97 11092  2  1 0 0  0.006578   -0.003391
2456731.832928    0.001985    0.002843  18.023 -0.0697  2.733 0.047 1.65509  1023.661  1023.036  179.98   179.64 15721  2  1 0 0  0.007013   -0.004291
2456731.833452    0.000915    0.002842  18.023 -0.0651  2.810 0.039 1.65996  1023.063  1024.099  179.98   178.23 14368  2  1 0 0  0.007016   -0.005285
2456731.851622    0.000333    0.003209  18.023 -0.0595  2.715 0.042 1.85318  1022.794  1022.760  179.99   184.34 15054  2  1 0 0  0.006823   -0.005800
2456731.852140   -0.000283    0.003202  18.023 -0.0594  2.522 0.040 1.85948  1022.126  1023.781  179.99   185.38 17067  2  1 0 0  0.006806   -0.006599
2456732.513816   -0.014325    0.002348  18.023 -0.0816  2.621 0.066 1.30784  1024.086  1023.355    0.03   194.60 16778  1  1 0 0  0.002110   -0.016115
2456732.514334   -0.002896    0.002325  18.023 -0.0776  2.547 0.051 1.30543  1024.006  1023.606    0.03   194.31 16048  1  1 0 0  0.002022   -0.004687
2456732.547691   -0.001274    0.002161  18.023 -0.0692  2.570 0.042 1.18009  1022.459  1023.667    0.05   177.39 15214  1  1 0 0  0.002113   -0.003118
2456732.548221   -0.004514    0.002133  18.023 -0.0698  2.378 0.031 1.17852  1023.234  1023.586    0.05   178.25 17856  1  1 0 0  0.002213   -0.006639
2456732.572534    0.000552    0.002081  18.023 -0.0749  2.662 0.077 1.11790  1023.833  1022.517    0.05   172.32 16259  1  1 0 0  0.003981   -0.002776
2456732.573051    0.003773    0.002086  18.023 -0.0724  2.315 0.042 1.11684  1023.496  1022.253    0.05   172.91 19337  1  1 0 0  0.003901    0.000158
2456732.593051   -0.001309    0.002021  18.023 -0.0652  2.751 0.028 1.08242  1023.052  1023.665    0.05   167.60 14935  1  1 0 0  0.001998   -0.002872
2456732.593574   -0.001783    0.002028  18.023 -0.0676  2.830 0.041 1.08168  1023.488  1022.754    0.05   167.44 13547  1  1 0 0  0.001988   -0.003257
2456732.611788   -0.001384    0.002006  18.023 -0.0678  2.487 0.043 1.06092  1022.464  1023.379    0.06   162.08 15841  1  1 0 0  0.002021   -0.003235
2456732.612307    0.008128    0.002011  18.023 -0.0684  2.515 0.062 1.06046  1023.477  1024.338    0.06   162.24 15597  1  1 0 0  0.002038    0.006292
2456732.614300    0.000983    0.001988  18.023 -0.0602  2.587 0.050 1.05878  1022.960  1022.977    0.06   161.97 17404  1  1 1 0  0.002101   -0.000834
2456732.614821    0.005605    0.001994  18.023 -0.0649  2.629 0.039 1.05835  1023.131  1023.420    0.06   162.50 14226  1  1 1 0  0.002118    0.003817
2456732.615336   -0.001346    0.001996  18.023 -0.0634  2.538 0.039 1.05794  1023.733  1022.868    0.06   162.18 18765  1  1 1 0  0.002135   -0.003241
2456732.615855   -0.001715    0.001987  18.023 -0.0616  2.609 0.049 1.05753  1024.179  1024.177    0.06   161.80 16647  1  1 1 0  0.002151   -0.003551
2456732.616378   -0.000339    0.001999  18.023 -0.0654  2.556 0.038 1.05713  1024.590  1024.191    0.06   162.20 17032  1  1 1 0  0.002168   -0.002243
2456732.616901   -0.000649    0.001984  18.023 -0.0677  2.483 0.051 1.05673  1024.993  1023.721    0.06   161.47 18224  1  1 1 0  0.002185   -0.002643
2456732.629555    0.001512    0.001986  18.023 -0.0572  2.618 0.062 1.04934  1022.871  1022.972    0.06   159.11 16757  1  1 0 0  0.002690   -0.000771
2456732.630076   -0.001197    0.002004  18.023 -0.0588  2.545 0.074 1.04913  1022.549  1021.888    0.07   159.40 17854  1  1 0 0  0.002717   -0.003577
2456732.651788    0.003227    0.001997  18.023 -0.0646  2.914 0.055 1.04634  1022.250  1023.938  179.96   162.59 13646  2  1 0 0  0.003440    0.000155
2456732.652308   -0.002132    0.001977  18.023 -0.0625  2.664 0.051 1.04642  1022.675  1025.111  179.95   163.02 16409  2  1 0 0  0.003440   -0.005460
2456732.672307    0.004981    0.002014  18.023 -0.0587  2.695 0.105 1.05478  1022.154  1024.576  179.96   163.86 14673  2  1 0 0  0.002860    0.002174
2456732.672821   -0.002487    0.001997  18.023 -0.0616  3.058 0.132 1.05513  1022.638  1025.647  179.96   163.27 12548  2  1 0 0  0.002823   -0.004892
2456732.686580   -0.003081    0.001994  18.023 -0.0507  2.801 0.074 1.06718  1022.578  1023.530  179.94   166.01 13391  2  1 0 0  0.002087   -0.005127
2456732.687104    0.002971    0.001990  18.023 -0.0548  2.768 0.073 1.06774  1022.706  1025.091  179.95   165.62 15567  2  1 0 0  0.002107    0.000875
2456732.713131   -0.001924    0.002057  18.023 -0.0517  2.860 0.087 1.10563  1023.081  1023.401  179.95   161.28 14265  2  1 0 0  0.003620   -0.005203
2456732.713657    0.001180    0.002027  18.023 -0.0512  2.970 0.096 1.10661  1022.952  1024.514  179.95   162.01 11720  2  1 0 0  0.003671   -0.002031
2456732.735905   -0.002435    0.002104  18.023 -0.0494  2.817 0.036 1.15660  1023.082  1023.131  179.96   166.07 14403  2  1 0 0  0.004302   -0.006335
2456732.736423    0.006960    0.002109  18.023 -0.0510  2.889 0.046 1.15798  1022.593  1023.475  179.96   167.61 12648  2  1 0 0  0.004284    0.003149
2456732.755239   -0.002020    0.002168  18.023 -0.0536  2.719 0.035 1.21543  1022.038  1022.727  179.98   174.57 16598  2  1 0 0  0.003241   -0.005124
2456732.755756    0.012415    0.002173  18.023 -0.0496  2.698 0.055 1.21722  1022.042  1024.550  179.98   175.06 14077  2  1 0 0  0.003205    0.009320
2456732.757703   -0.006742    0.002173  18.023 -0.0563  2.743 0.044 1.22410  1022.555  1023.074  179.97   176.17 15933  2  1 1 0  0.003069   -0.009676
2456732.758224   -0.000300    0.002194  18.023 -0.0525  2.647 0.052 1.22597  1023.528  1022.196  179.97   175.96 15898  2  1 1 0  0.003032   -0.003301
2456732.758740   -0.001292    0.002193  18.023 -0.0546  2.652 0.059 1.22783  1023.290  1023.315  179.97   175.98 15662  2  1 1 0  0.002996   -0.004257
2456732.759259   -0.000919    0.002186  18.023 -0.0483  2.558 0.046 1.22972  1023.023  1024.585  179.97   176.97 16884  2  1 1 0  0.002960   -0.003950
2456732.773385   -0.003027    0.002256  18.023 -0.0441  2.530 0.063 1.28637  1023.256  1023.178  179.96   184.47 17669  2  1 0 0  0.004011   -0.006974
2456732.773904   -0.000495    0.002268  18.023 -0.0471  3.208 0.080 1.28865  1024.095  1024.773  179.96   186.10 11616  2  1 0 0  0.004091   -0.003817
2456732.791425   -0.000422    0.002383  18.023 -0.0426  2.704 0.044 1.37547  1022.997  1020.488  179.97   190.15 15246  2  1 0 0  0.005479   -0.005431
2456732.791949   -0.000499    0.002403  18.023 -0.0455  2.636 0.081 1.37838  1022.996  1023.064  179.97   191.05 17114  2  1 0 0  0.005465   -0.005565
2456732.809848    0.002846    0.002567  18.023 -0.0448  2.666 0.050 1.49059  1023.164  1023.652  179.97   200.83 14835  2  1 0 0  0.004908   -0.001720
2456732.810374   -0.000283    0.002564  18.023 -0.0454  2.649 0.106 1.49430  1024.134  1021.418  179.97   200.46 15837  2  1 0 0  0.004888   -0.004849
2456732.828921    0.000563    0.002809  18.023 -0.0362  2.748 0.090 1.64331  1023.040  1023.584  179.98   210.22 14007  2  1 0 0  0.004027   -0.003175
2456732.829442    0.003572    0.002827  18.023 -0.0341  3.119 0.112 1.64806  1023.078  1024.831  179.98   212.47 12330  2  1 0 0  0.003989    0.000244
2456732.848630   -0.008413    0.003197  18.023 -0.0254  2.801 0.051 1.84994  1022.450  1022.174  179.99   228.94 13434  2  1 0 0  0.003243   -0.011435
2456732.849158   -0.000336    0.003201  18.023 -0.0184  2.880 0.097 1.85632  1021.241  1023.724  179.99   227.47 13380  2  1 0 0  0.003280   -0.003308
2456733.506215   -0.003580    0.002339  18.023 -0.0548  2.319 0.032 1.33132  1023.686  1023.013    0.03   201.19 22600  1  1 0 0  0.002159   -0.005719
2456733.506733    0.001524    0.002359  18.023 -0.0559  2.322 0.036 1.32876  1024.091  1022.792    0.02   200.16 20443  1  1 0 0  0.002180   -0.000630
2456733.522632   -0.000668    0.002226  18.023 -0.0535  2.244 0.039 1.25782  1023.155  1023.388    0.03   196.59 19400  1  1 0 0  0.002824   -0.003445
2456733.523147   -0.007464    0.002218  18.023 -0.0547  2.294 0.044 1.25576  1023.557  1022.735    0.03   197.09 21722  1  1 0 0  0.002845   -0.010208
2456733.543303   -0.007183    0.002139  18.023 -0.0514  2.180 0.035 1.18511  1022.899  1023.860    0.04   197.20 26298  1  1 0 0  0.002195   -0.009494
2456733.543828   -0.002650    0.002130  18.023 -0.0508  2.172 0.034 1.18352  1022.772  1022.282    0.04   197.36 25127  1  1 0 0  0.002176   -0.004954
2456733.563152   -0.001523    0.002088  18.023 -0.0547  2.264 0.033 1.13236  1022.610  1021.901    0.04   193.29 23182  1  1 0 0  0.001471   -0.003137
2456733.563676   -0.005527    0.002079  18.023 -0.0528  2.370 0.025 1.13117  1023.237  1023.535    0.04   192.85 17347  1  1 0 0  0.001451   -0.007017
2456733.582116   -0.003100    0.002053  18.023 -0.0566  2.270 0.040 1.09505  1022.878  1022.588    0.05   191.60 21619  1  1 0 0  0.000448   -0.003844
2456733.582630    0.005260    0.002049  18.023 -0.0568  2.352 0.023 1.09420  1022.824  1021.727    0.05   191.27 20828  1  1 0 0  0.000420    0.004623
2456733.584807   -0.001880    0.002032  18.023 -0.0564  2.185 0.035 1.09068  1022.944  1023.772    0.05   191.54 25224  1  1 1 0  0.000389   -0.002660
2456733.585320   -0.004458    0.002045  18.023 -0.0527  2.178 0.031 1.08988  1023.200  1023.599    0.05   192.50 21364  1  1 1 0  0.000445   -0.005293
2456733.585839   -0.000403    0.002028  18.023 -0.0519  2.233 0.032 1.08907  1023.704  1023.878    0.05   192.41 25426  1  1 1 0  0.000501   -0.001230
